392	24
50	768	48	784	64
50	768	64	784	80
50	752	32	768	48
50	336	272	352	288
50	448	272	464	288
206	368	0	384	16
206	368	0	384	16
50	336	304	352	320
50	384	304	400	320
50	352	304	368	320
50	368	304	384	320
50	400	304	416	320
50	416	304	432	320
200	368	560	384	576
50	352	560	368	576
50	432	560	448	576
50	448	560	464	576
50	336	560	352	576
