392	24
50	0	32	16	48
50	0	48	16	64
50	0	64	16	80
50	0	80	16	96
50	0	96	16	112
50	0	112	16	128
50	0	144	16	160
50	0	160	16	176
50	0	176	16	192
50	0	464	16	480
50	0	384	16	400
50	0	400	16	416
50	0	416	16	432
50	0	432	16	448
50	0	448	16	464
50	0	576	16	592
50	0	480	16	496
50	16	576	32	592
206	384	0	400	16
206	400	0	416	16
206	416	0	432	16
206	368	0	384	16
50	608	544	624	560
50	608	336	624	352
50	608	352	624	368
50	608	368	624	384
50	608	384	624	400
50	608	400	624	416
50	608	416	624	432
50	608	432	624	448
50	608	448	624	464
50	608	464	624	480
50	608	480	624	496
50	608	496	624	512
50	608	512	624	528
50	608	528	624	544
50	608	560	624	576
50	608	304	624	320
50	608	320	624	336
50	608	16	624	32
50	608	32	624	48
50	608	112	624	128
50	608	64	624	80
50	608	80	624	96
50	608	96	624	112
50	608	128	624	144
50	608	176	624	192
50	608	144	624	160
50	608	160	624	176
50	608	192	624	208
50	608	240	624	256
50	608	208	624	224
50	608	224	624	240
50	608	256	624	272
50	608	288	624	304
50	608	272	624	288
50	448	16	464	32
50	448	32	464	48
50	448	112	464	128
50	448	48	464	64
50	448	64	464	80
50	448	80	464	96
50	448	96	464	112
50	448	128	464	144
50	448	144	464	160
50	448	160	464	176
50	448	176	464	192
50	448	352	464	368
50	448	432	464	448
50	448	368	464	384
50	448	384	464	400
50	448	400	464	416
50	448	416	464	432
50	448	448	464	464
50	448	464	464	480
50	448	480	464	496
50	448	496	464	512
50	448	512	464	528
50	448	528	464	544
50	448	544	464	560
50	448	560	464	576
50	512	32	528	48
50	544	32	560	48
50	528	32	544	48
50	560	32	576	48
50	576	32	592	48
50	592	32	608	48
50	576	64	592	80
50	592	64	608	80
50	576	48	592	64
50	496	32	512	48
50	464	32	480	48
50	480	32	496	48
50	480	48	496	64
50	464	64	480	80
50	464	80	480	96
50	480	64	496	80
50	560	48	576	64
50	448	336	464	352
50	448	288	464	304
50	448	304	464	320
50	448	320	464	336
50	464	560	480	576
50	592	576	608	592
50	592	560	608	576
50	336	16	352	32
50	336	64	352	80
50	336	32	352	48
50	336	80	352	96
50	336	160	352	176
50	336	96	352	112
50	336	112	352	128
50	336	128	352	144
50	336	144	352	160
50	336	176	352	192
50	336	192	352	208
50	336	256	352	272
50	336	208	352	224
50	336	224	352	240
50	336	240	352	256
50	336	272	352	288
50	336	288	352	304
50	336	304	352	320
50	320	576	336	592
50	336	320	352	336
50	336	560	352	576
50	336	544	352	560
50	336	528	352	544
50	336	512	352	528
50	336	496	352	512
50	336	480	352	496
50	336	464	352	480
50	336	448	352	464
50	336	432	352	448
50	336	416	352	432
50	336	400	352	416
50	336	384	352	400
50	336	368	352	384
50	336	352	352	368
50	336	336	352	352
50	320	560	336	576
50	320	32	336	48
50	320	64	336	80
50	0	368	16	384
50	0	192	16	208
50	0	208	16	224
50	0	224	16	240
50	0	240	16	256
50	0	256	16	272
50	0	272	16	288
50	0	288	16	304
50	0	304	16	320
50	0	320	16	336
50	0	336	16	352
50	0	352	16	368
50	304	32	320	48
50	288	32	304	48
50	272	32	288	48
50	240	32	256	48
50	224	32	240	48
50	256	32	272	48
50	304	48	320	64
50	224	48	240	64
50	288	48	304	64
50	176	208	192	224
50	176	112	192	128
50	176	128	192	144
50	176	144	192	160
50	176	160	192	176
50	176	176	192	192
50	176	192	192	208
50	192	560	208	576
50	176	16	192	32
50	176	96	192	112
50	176	32	192	48
50	176	64	192	80
50	176	80	192	96
50	192	32	208	48
50	192	64	208	80
50	192	80	208	96
50	208	0	224	16
50	208	48	224	64
50	208	32	224	48
50	176	224	192	240
50	176	240	192	256
50	176	256	192	272
50	176	272	192	288
50	176	288	192	304
50	176	464	192	480
50	176	384	192	400
50	176	400	192	416
50	176	416	192	432
50	176	432	192	448
50	176	448	192	464
50	176	480	192	496
50	176	496	192	512
50	176	512	192	528
50	176	528	192	544
50	176	560	192	576
50	176	544	192	560
50	176	48	192	64
50	128	576	144	592
252	576	560	592	576
252	496	560	512	576
252	560	560	576	576
252	544	560	560	576
252	528	560	544	576
252	512	560	528	576
252	480	560	496	576
252	208	560	224	576
252	224	560	240	576
252	240	560	256	576
252	256	560	272	576
252	272	560	288	576
252	288	560	304	576
252	304	560	320	576
50	0	496	16	512
202	16	560	32	576
202	16	528	32	544
203	0	560	16	576
203	0	528	16	544
201	16	544	32	560
201	16	512	32	528
200	0	512	16	528
200	0	544	16	560
150	240	96	256	112
152	256	112	272	128
153	240	112	256	128
151	256	96	272	112
151	256	96	272	112
50	624	0	640	16
50	176	304	192	320
50	176	336	192	352
50	176	320	192	336
50	176	352	192	368
50	176	368	192	384
50	304	64	320	80
50	320	80	336	96
50	448	192	464	208
50	448	240	464	256
50	448	208	464	224
50	448	224	464	240
50	448	256	464	272
50	448	272	464	288
50	496	48	512	64
50	592	80	608	96
50	784	80	800	96
50	16	0	32	16
50	336	48	352	64
50	608	48	624	64
150	528	96	544	112
151	544	96	560	112
153	528	112	544	128
152	544	112	560	128
50	208	64	224	80
50	208	64	224	80
